gameVersion,summoner_name,summoner_team,summoner_position,summoner_champion,summoner_winFlag,opponent_name,opponent_team,opponent_position,opponent_champion,opponent_winFlag
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Zeri,True,felisa,red,BOTTOM,Ziggs,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Ezreal,True,아브레,blue,BOTTOM,Lucian,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Jhin,True,ToongE,red,BOTTOM,Caitlyn,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Zeri,True,윤수아 사랑해,red,BOTTOM,Varus,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Ziggs,False,진성빠레,blue,BOTTOM,Varus,True
13.24.547.9214,T1 Gumayusi,blue,JUNGLE,LeeSin,True,jgbaby,red,JUNGLE,Viego,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Lucian,True,호시노 로컨,red,BOTTOM,Ezreal,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Varus,True,으끄으끄,blue,UTILITY,Nami,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Lucian,False,심장부순다,red,BOTTOM,Draven,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Lucian,True,17살의 꿈에게,red,BOTTOM,Varus,False
13.24.547.9214,T1 Gumayusi,blue,TOP,Malphite,False,잭장군 이현,red,TOP,Jax,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Draven,True,유돗개,red,TOP,Renekton,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Varus,True,캬아아시원하다,blue,BOTTOM,Lucian,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Kaisa,True,dnqxinjjin7ox,blue,BOTTOM,Lucian,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Varus,False,peray,red,BOTTOM,Ziggs,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Ezreal,False,ben dan she shou,blue,BOTTOM,Varus,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Yasuo,True,피그도그,blue,BOTTOM,Varus,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Kaisa,False,elelelelyy,red,BOTTOM,Jinx,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Ezreal,True,힘보리,blue,BOTTOM,Samira,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Jhin,False,으끄으끄,blue,BOTTOM,Yasuo,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Kalista,False,누가 최고야,red,BOTTOM,Draven,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Ezreal,False,MostLucian,red,BOTTOM,Lucian,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Kaisa,False,피그차이나,blue,BOTTOM,Jhin,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Draven,True,취미죽기특기죽기,red,BOTTOM,Lucian,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Varus,True,딸기따르트으,red,UTILITY,Karma,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Kaisa,False,good team,red,BOTTOM,Yasuo,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Ezreal,False,으끄으끄,blue,BOTTOM,Zeri,True
13.24.547.9214,T1 Gumayusi,red,JUNGLE,XinZhao,False,추워졸려배고파,blue,JUNGLE,LeeSin,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Samira,True,,red,BOTTOM,Ashe,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Jhin,True,쪼로니,blue,BOTTOM,Ezreal,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Nilah,False, lqw1xyp7,red,BOTTOM,Twitch,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Jhin,True,땅우양,red,BOTTOM,Caitlyn,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Kalista,True,ben dan she shou,blue,BOTTOM,Senna,False
13.24.547.9214,T1 Gumayusi,blue,TOP,Kled,False,좋은개미,red,TOP,Renekton,True
13.24.547.9214,T1 Gumayusi,red,TOP,KSante,False,후쿠시마산꽃게랑,blue,TOP,Urgot,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Jinx,True,피그도그,red,BOTTOM,Varus,False
13.24.547.9214,T1 Gumayusi,blue,TOP,Gnar,False,y1qunsb,red,TOP,Olaf,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Varus,True,23LCK128,blue,BOTTOM,Jhin,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Ezreal,True,BTS JHIN,blue,BOTTOM,Jhin,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Lucian,False,wwwwaaac,red,BOTTOM,Kalista,True
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Lucian,True,BRO Enosh,red,BOTTOM,Kalista,False
13.24.547.9214,T1 Gumayusi,red,TOP,Aatrox,False,나 랜선데,blue,TOP,Rumble,True
13.24.547.9214,T1 Gumayusi,red,TOP,Jayce,True,FA ady,blue,TOP,Rumble,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Cassiopeia,True,누완노,red,BOTTOM,Samira,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Samira,True,ooosooossoo,blue,BOTTOM,Varus,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Yasuo,False,xiaoqiupup,blue,BOTTOM,Lucian,True
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Tristana,True,dxyyyds,blue,BOTTOM,Kaisa,False
13.24.547.9214,T1 Gumayusi,red,UTILITY,Nautilus,True,라면이 맛있다,blue,UTILITY,Pyke,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Samira,True,,blue,BOTTOM,Aphelios,False
13.24.547.9214,T1 Gumayusi,blue,BOTTOM,Jinx,True,석 해체분석기,red,BOTTOM,Zeri,False
13.24.547.9214,T1 Gumayusi,red,BOTTOM,Jinx,True,impupupu,blue,BOTTOM,Ezreal,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Vayne,False,FA Kingdom,red,BOTTOM,Samira,True
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Kaisa,True,Ki3,red,BOTTOM,Varus,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Xayah,True,진성빠레,red,BOTTOM,Caitlyn,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Samira,True,FA Kingdom,blue,BOTTOM,Caitlyn,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Draven,False,jkjkjkjkk,red,UTILITY,Senna,True
13.23.544.5515,T1 Gumayusi,blue,TOP,Rengar,False,BRO Morgan,red,TOP,Jax,True
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Jhin,False,HLE Grizzly,red,TOP,Renekton,True
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Draven,False,KT Hype,red,BOTTOM,Varus,True
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Jhin,True,Bad End,blue,BOTTOM,Kaisa,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Caitlyn,True,viper3,blue,BOTTOM,Kaisa,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Nilah,True,BRO Enosh,red,BOTTOM,Jhin,False
13.23.544.5515,T1 Gumayusi,red,JUNGLE,Briar,False,hwa i tings,blue,JUNGLE,LeeSin,True
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Kalista,True,Rose bloomforyou,red,BOTTOM,Xayah,False
13.23.544.5515,T1 Gumayusi,blue,JUNGLE,Zac,True,헹 우,red,JUNGLE,Qiyana,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Kaisa,True,KOJIMAO,blue,BOTTOM,Draven,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Varus,False,daoxinwengu1,red,BOTTOM,Ziggs,True
13.23.544.5515,T1 Gumayusi,red,UTILITY,Nautilus,True,jhqdyqkd,blue,UTILITY,Rakan,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Seraphine,True,FA Kingdom,red,BOTTOM,Samira,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Nilah,False,xinziyoumei,blue,BOTTOM,Ezreal,True
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Ezreal,False,77dear,blue,BOTTOM,Varus,True
13.23.544.5515,T1 Gumayusi,blue,TOP,Ornn,True,살퀸레,red,TOP,Quinn,False
13.23.544.5515,T1 Gumayusi,red,MIDDLE,Orianna,False,huiofios,blue,MIDDLE,Neeko,True
13.23.544.5515,T1 Gumayusi,red,MIDDLE,Syndra,True,onthdea,blue,MIDDLE,Ahri,False
13.23.544.5515,T1 Gumayusi,blue,JUNGLE,Belveth,True,피자사줬더니올리브만빼먹는이도윤,red,JUNGLE,Rumble,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Jhin,True,Lonelypatients,blue,BOTTOM,Varus,False
13.23.544.5515,T1 Gumayusi,blue,BOTTOM,Chogath,True,nikett,red,JUNGLE,LeeSin,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Xayah,False,BRO Hena,blue,BOTTOM,Kaisa,True
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Varus,True,Dante Ramirez ,blue,BOTTOM,Kalista,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Draven,True,취미죽기특기죽기,blue,BOTTOM,Kaisa,False
13.23.544.5515,T1 Gumayusi,red,BOTTOM,Xayah,True,문지르기,blue,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,blue,JUNGLE,JarvanIV,False,관 모,red,JUNGLE,Belveth,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Xayah,False,신이 되는 길요,red,BOTTOM,Ziggs,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Varus,True,gougoujingzhang,blue,BOTTOM,Kalista,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Xayah,True,카스테라떡,red,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,blue,JUNGLE,Belveth,False,Zac,red,JUNGLE,Zac,True
13.22.541.9804,T1 Gumayusi,blue,JUNGLE,Nocturne,False,광팔햄,red,JUNGLE,Brand,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Caitlyn,True,바이탈,red,BOTTOM,Kalista,False
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Varus,True,Lonelypatients,blue,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Kalista,True,ADC0419,red,BOTTOM,Caitlyn,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Varus,False,김점수,red,BOTTOM,Jhin,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Nilah,False,qazwsxedcrfvdf,blue,BOTTOM,Ziggs,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Xayah,False,Ilumiss,blue,BOTTOM,Kaisa,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Varus,False,관 모,blue,BOTTOM,Ziggs,True
13.22.541.9804,T1 Gumayusi,blue,MIDDLE,Syndra,True,Iove galio,red,MIDDLE,Galio,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Varus,False,Ilumiss,red,BOTTOM,Ziggs,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Xayah,False,MiLDRABB1T,red,BOTTOM,Kaisa,True
13.22.541.9804,T1 Gumayusi,blue,JUNGLE,Vi,False,feiliaojiang,red,JUNGLE,Brand,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Varus,True,gougoujingzhang,blue,BOTTOM,Kalista,False
13.22.541.9804,T1 Gumayusi,blue,MIDDLE,Yone,True,자신을 통제해라,red,BOTTOM,Aphelios,False
13.22.541.9804,T1 Gumayusi,red,JUNGLE,LeeSin,False,관 모,blue,JUNGLE,Belveth,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Kalista,False,Ilumiss,blue,BOTTOM,Varus,True
13.22.541.9804,T1 Gumayusi,blue,UTILITY,Senna,True,Rose bloomforyou,red,BOTTOM,Varus,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Samira,False,KT Hype,red,UTILITY,Senna,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Kaisa,False,신분이 매우 굳다,red,UTILITY,Rakan,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Xayah,False,BRO Enosh,red,BOTTOM,Aphelios,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Varus,True,난 부서지지 않아,red,BOTTOM,Ziggs,False
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Jhin,False,신이 되는 길요,blue,BOTTOM,Kaisa,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Jhin,True,겨울좋앙,red,BOTTOM,Lucian,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Xayah,True,꺼지마마,red,BOTTOM,Jinx,False
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Kalista,True,jla xiang di,blue,UTILITY,Senna,False
13.22.541.9804,T1 Gumayusi,blue,JUNGLE,Maokai,False,DK Lucid,red,JUNGLE,Taliyah,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Kalista,False,webito,blue,BOTTOM,Ziggs,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Jhin,False,jhqdyqkd,blue,BOTTOM,Caitlyn,True
13.22.541.9804,T1 Gumayusi,red,JUNGLE,MonkeyKing,False,KT Feisty,blue,JUNGLE,LeeSin,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Xayah,False,숟가락전사,blue,BOTTOM,TahmKench,True
13.22.541.9804,T1 Gumayusi,red,JUNGLE,Vi,True,메가 영재,blue,JUNGLE,JarvanIV,False
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Kaisa,False,읽씹맨,blue,BOTTOM,Ezreal,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Varus,True,Rose bloomforyou,red,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Yasuo,False,Rose bloomforyou,blue,BOTTOM,Aphelios,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Nilah,False,BRO Enosh,blue,BOTTOM,Aphelios,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Varus,True,Rose bloomforyou,blue,BOTTOM,Samira,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Draven,True,Rose bloomforyou,red,BOTTOM,Kalista,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Nilah,False,jla xiang di,red,BOTTOM,Ziggs,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Lucian,True,baozaopiqi,blue,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,red,JUNGLE,Vi,True,독기품기,blue,JUNGLE,Rell,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Aphelios,False,langmanbusi,red,UTILITY,Senna,True
13.22.541.9804,T1 Gumayusi,red,JUNGLE,Nocturne,True,GCA NoRoo,blue,JUNGLE,Ivern,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Lucian,False,DK Rahel,red,BOTTOM,Kaisa,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Jinx,False,hei si yyds,red,BOTTOM,Kalista,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Aphelios,True,pdxsm3,blue,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Xayah,False,HLE Lure,red,BOTTOM,Kaisa,True
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Nilah,False,gougoujingzhang,blue,BOTTOM,Kaisa,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Varus,True,Haru1,red,BOTTOM,Kalista,False
13.22.541.9804,T1 Gumayusi,red,BOTTOM,Jhin,False,qasdzxcvewz,blue,BOTTOM,Kalista,True
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Kalista,True,Ilumiss,red,BOTTOM,Lucian,False
13.22.541.9804,T1 Gumayusi,blue,BOTTOM,Tristana,True,gougoujingzhang,red,BOTTOM,Kaisa,False
13.22.541.9804,T1 Gumayusi,blue,JUNGLE,JarvanIV,False,GCA NoRoo,red,JUNGLE,Ivern,True
13.22.541.1765,T1 Gumayusi,red,BOTTOM,Xayah,False,HAUZ 23,blue,MIDDLE,Syndra,True
13.22.541.1765,T1 Gumayusi,red,BOTTOM,Tristana,True,langmanbusi,blue,BOTTOM,Kaisa,False
13.22.541.1765,T1 Gumayusi,red,BOTTOM,Xayah,True,신이 되는 길요,blue,BOTTOM,Ziggs,False
13.21.539.4823,T1 Gumayusi,blue,JUNGLE,MonkeyKing,False,모모Agurin,red,JUNGLE,Nocturne,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Kalista,False,문지르기,blue,BOTTOM,Kaisa,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Jinx,True,KDF Bull,red,BOTTOM,Xayah,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,True,커피마시지말자,red,BOTTOM,Caitlyn,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Tristana,False,KDF Bull,red,BOTTOM,Kaisa,True
13.21.539.4823,T1 Gumayusi,blue,JUNGLE,Maokai,True,DK Sharvel,red,JUNGLE,LeeSin,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Kalista,True,광동 태윤,blue,BOTTOM,Aphelios,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Aphelios,True,따봉 람미스,blue,BOTTOM,Jinx,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,False,미소 엄마3,red,BOTTOM,Kalista,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,True,신이 되는 길요,red,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Draven,False,미소 엄마3,red,BOTTOM,Kalista,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Kaisa,False,상식적으로,blue,BOTTOM,Jinx,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Caitlyn,True,HLE Grizzly,blue,BOTTOM,Aphelios,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,True,NS Jiwoo,red,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Kaisa,True,daoxinwengu1,blue,UTILITY,Senna,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Caitlyn,True,qazwsxedcrfvdf,blue,BOTTOM,Jinx,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,True,용병457,red,MIDDLE,Yone,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Varus,True,나 금쪽이 혀니,red,BOTTOM,Kalista,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Caitlyn,True,Miйous,blue,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Aphelios,True,카와이 뽀시,red,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Tristana,True,읽씹맨,blue,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Nilah,False,dxyyyds,red,BOTTOM,Kaisa,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Caitlyn,False,akeiv,red,BOTTOM,Jinx,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Varus,True,19990726,blue,BOTTOM,Yasuo,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Varus,False,zxcvbnmlop,blue,BOTTOM,MissFortune,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Caitlyn,True,channeling,red,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Tristana,True,소년가장 원딜,blue,BOTTOM,Kaisa,False
13.21.539.4823,T1 Gumayusi,red,UTILITY,Senna,True,미소 엄마3,blue,BOTTOM,Kalista,False
13.21.539.4823,T1 Gumayusi,red,UTILITY,Ashe,False,lbd3,blue,UTILITY,Alistar,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,True,aidorusama,red,TOP,Aatrox,False
13.21.539.4823,T1 Gumayusi,blue,MIDDLE,Orianna,True,Som is cute,red,MIDDLE,Syndra,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Caitlyn,False,hei si yyds,red,BOTTOM,Samira,True
13.21.539.4823,T1 Gumayusi,blue,JUNGLE,Vi,True,0670,red,JUNGLE,Poppy,False
13.21.539.4823,T1 Gumayusi,red,JUNGLE,MonkeyKing,True,모모Agurin,blue,JUNGLE,JarvanIV,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Kaisa,False,카와이 뽀시,red,BOTTOM,Aphelios,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Ashe,True,미소 엄마3,blue,BOTTOM,Kalista,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Zeri,False,커피마시지말자,red,UTILITY,Senna,True
13.21.539.4823,T1 Gumayusi,red,,Aphelios,False,aaaddddd,blue,BOTTOM,Kaisa,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Jinx,False,zxcvbnmlop,blue,BOTTOM,Xayah,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Xayah,True,xiaolongshen,blue,BOTTOM,Kalista,False
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Nilah,False,Hype1,red,BOTTOM,Xayah,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Senna,False,Envy3,red,BOTTOM,Aphelios,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Caitlyn,True,xycg,blue,BOTTOM,Draven,False
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Ziggs,False,KDF Bull,blue,BOTTOM,Nilah,True
13.21.539.4823,T1 Gumayusi,blue,JUNGLE,Vi,False,Envy3,red,JUNGLE,MonkeyKing,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Tristana,False,HLE Lure,blue,BOTTOM,Kaisa,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,False,상식적으로,red,BOTTOM,Kalista,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Jhin,False,카와이 뽀시,red,BOTTOM,Jinx,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,False,65b08fda7d1a,red,BOTTOM,Kalista,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Caitlyn,False,Envy3,red,BOTTOM,Ezreal,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Caitlyn,False,최기명,red,BOTTOM,Jhin,True
13.21.539.4823,T1 Gumayusi,red,BOTTOM,Xayah,False,카와이 뽀시,blue,BOTTOM,Zeri,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Xayah,False,skstjdrhd,red,BOTTOM,Jinx,True
13.21.539.4823,T1 Gumayusi,blue,BOTTOM,Jinx,True,Ego Battle,red,BOTTOM,Xayah,False
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Kalista,False,Fzz gege,blue,BOTTOM,Nilah,True
13.21.539.1157,T1 Gumayusi,blue,BOTTOM,Xayah,True,Ego Battle,red,BOTTOM,Ezreal,False
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Jhin,True,hei si yyds,blue,BOTTOM,Xayah,False
13.21.539.1157,T1 Gumayusi,blue,JUNGLE,Briar,False,sunghyuk39,red,JUNGLE,LeeSin,True
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Xayah,False,qazwsxedcrfvdf,blue,BOTTOM,Jinx,True
13.21.539.1157,T1 Gumayusi,blue,BOTTOM,Tristana,True,livinli,red,BOTTOM,Kaisa,False
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Aphelios,True,ooi3,blue,BOTTOM,Kaisa,False
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Draven,True,HLE Lure,blue,BOTTOM,Ziggs,False
13.21.539.1157,T1 Gumayusi,blue,BOTTOM,Tristana,True,으끄으끄,red,BOTTOM,Draven,False
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Xayah,True,으끄으끄,blue,BOTTOM,Nilah,False
13.21.539.1157,T1 Gumayusi,red,BOTTOM,Zeri,False,으끄으끄,blue,BOTTOM,Kaisa,True
13.21.539.1157,T1 Gumayusi,blue,BOTTOM,Jhin,True,카와이 뽀시,red,BOTTOM,Jinx,False
13.21.539.1157,T1 Gumayusi,blue,BOTTOM,Caitlyn,False,카와이 뽀시,red,BOTTOM,Jinx,True
13.21.539.1157,T1 Gumayusi,red,MIDDLE,Azir,False,Arnold Hur,blue,MIDDLE,Yone,True
13.21.539.1157,T1 Gumayusi,red,JUNGLE,Taliyah,False,바지를 벗어,blue,JUNGLE,LeeSin,True
13.21.537.9010,T1 Gumayusi,red,BOTTOM,Xayah,True,상식적으로,blue,BOTTOM,Tristana,False
13.21.537.9010,T1 Gumayusi,red,BOTTOM,Sivir,True,daoxinwengu1,blue,BOTTOM,Ezreal,False
13.21.537.9010,T1 Gumayusi,red,UTILITY,Senna,True,buyonegetonefre,blue,BOTTOM,Varus,False
13.21.537.9010,T1 Gumayusi,red,BOTTOM,Tristana,False,BRO Hena,blue,TOP,Yone,True
13.21.537.9010,T1 Gumayusi,red,BOTTOM,Nilah,True,KDF Bull,blue,BOTTOM,Kaisa,False
13.21.537.9010,T1 Gumayusi,red,BOTTOM,Sivir,False,HLE Lure,blue,BOTTOM,Xayah,True
13.21.537.9010,T1 Gumayusi,blue,BOTTOM,Xayah,True,카와이 뽀시,red,BOTTOM,Aphelios,False
13.20.536.9576,T1 Gumayusi,blue,UTILITY,Bard,False,아 히 짱,red,UTILITY,Blitzcrank,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Draven,False,xycg,red,UTILITY,Senna,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Nilah,False,yucca입니다,red,BOTTOM,Jinx,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Ziggs,True,zxcvbnmlop,red,BOTTOM,Caitlyn,False
13.20.536.9576,T1 Gumayusi,red,UTILITY,Renata,False,돌아볼시간이없다,blue,UTILITY,Pyke,True
13.20.536.9576,T1 Gumayusi,red,BOTTOM,Kalista,False,나이트 에이전트,blue,BOTTOM,Xayah,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Xayah,False,커피마시지말자,red,BOTTOM,Ziggs,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Kaisa,True,BRO Hena,red,BOTTOM,Tristana,False
13.20.536.9576,T1 Gumayusi,red,BOTTOM,Jinx,False,qweriost,blue,BOTTOM,Xayah,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Zeri,False,NS OddEye,red,UTILITY,Nautilus,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Xayah,False,ooi3,red,BOTTOM,Kalista,True
13.20.536.9576,T1 Gumayusi,red,BOTTOM,Tristana,False,읽씹맨,blue,BOTTOM,Kaisa,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Xayah,False,Like 1999,red,BOTTOM,Kaisa,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Tristana,False,Like 1999,red,BOTTOM,Kaisa,True
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Kalista,True,SRTSS,red,BOTTOM,Tristana,False
13.20.536.9576,T1 Gumayusi,red,BOTTOM,Jhin,True,Like 1999,blue,BOTTOM,Kaisa,False
13.20.536.9576,T1 Gumayusi,blue,BOTTOM,Kaisa,True,Like 1999,red,BOTTOM,Jinx,False
13.20.536.9576,T1 Gumayusi,red,TOP,KSante,False,kiin,blue,TOP,Aatrox,True
